Time[s], Channel 1
1.513510125, 1
1.513523375, 0
1.5135365, 1
1.5135498125, 0
1.5135629375, 1
1.5135761875, 0
1.513589375, 1
1.513602625, 0
1.51361575, 1
1.5136290625, 0
1.5136421875, 1
1.5136554375, 0
1.5136685625, 1
1.513681875, 0
1.513695, 1
1.51370825, 0
1.5137214375, 1
1.5137346875, 0
1.5137478125, 1
1.513761125, 0
1.5150533125, 1
1.5150665625, 0
1.51507975, 1
1.515093, 0
1.515106125, 1
1.515119375, 0
1.5151325625, 1
1.5151458125, 0
1.5151589375, 1
1.5151721875, 0
1.5151853125, 1
1.515198625, 0
1.51521175, 1
1.515225, 0
1.515238125, 1
1.5152514375, 0
1.5152645625, 1
1.5152778125, 0
1.5152909375, 1
1.51530425, 0
1.515317375, 1
1.515330625, 0
1.51534375, 1
1.5153570625, 0
1.5153701875, 1
1.5153834375, 0
1.5153965625, 1
1.515409875, 0
1.515423, 1
1.51543625, 0
1.515449375, 1
1.5154626875, 0
1.5154758125, 1
1.5154890625, 0
1.5155021875, 1
1.5155155, 0
1.515528625, 1
1.515541875, 0
1.515555, 1
1.5155683125, 0
1.5155814375, 1
1.5155946875, 0
1.5156078125, 1
1.515621125, 0
1.51563425, 1
1.5156475, 0
1.515660625, 1
1.5156739375, 0
1.5156870625, 1
1.5157003125, 0
1.5157134375, 1
1.51572675, 0
1.515739875, 1
1.515753125, 0
1.51576625, 1
1.5157795625, 0
1.5157926875, 1
1.5158059375, 0
1.5158190625, 1
1.515832375, 0
1.5158455, 1
1.51585875, 0
1.515871875, 1
1.5158851875, 0
1.5158983125, 1
1.5159115625, 0
1.5159246875, 1
1.515938, 0
1.515951125, 1
1.515964375, 0
1.5159775, 1
1.5159908125, 0
1.5160039375, 1
1.5160171875, 0
1.5160303125, 1
1.516043625, 0
1.51605675, 1
1.51607, 0
1.516083125, 1
1.5160964375, 0
1.5161095625, 1
1.5161228125, 0
1.5161359375, 1
1.51614925, 0
1.516162375, 1
1.516175625, 0
1.5161888125, 1
1.5162020625, 0
1.5162151875, 1
1.5162284375, 0
1.516241625, 1
1.516254875, 0
1.516268, 1
1.51628125, 0
1.5162944375, 1
1.5163076875, 0
1.5167543125, 1
1.5167675625, 0
1.5167806875, 1
1.516794, 0
1.516807125, 1
1.516820375, 0
1.5168335, 1
1.5168468125, 0
1.5168599375, 1
1.5168731875, 0
1.5168863125, 1
1.516899625, 0
1.51691275, 1
1.516926, 0
1.516939125, 1
1.5169524375, 0
1.5169655625, 1
1.5169788125, 0
1.5169919375, 1
1.51700525, 0
1.517018375, 1
1.517031625, 0
1.51704475, 1
1.5170580625, 0
1.5170711875, 1
1.5170844375, 0
1.5170975625, 1
1.517110875, 0
1.517124, 1
1.5171373125, 0
1.5171504375, 1
1.5171636875, 0
1.5171768125, 1
1.517190125, 0
1.51720325, 1
1.5172165, 0
1.517229625, 1
1.5172429375, 0
1.5172560625, 1
1.5172693125, 0
1.5172824375, 1
1.51729575, 0
1.517308875, 1
1.517322125, 0
1.51733525, 1
1.5173485625, 0
1.5173616875, 1
1.5173749375, 0
1.5173880625, 1
1.517401375, 0
1.5174145, 1
1.51742775, 0
1.517440875, 1
1.5174541875, 0
1.5174673125, 1
1.5174805625, 0
1.5174936875, 1
1.517507, 0
1.517520125, 1
1.517533375, 0
1.5175465, 1
1.5175598125, 0
1.5175729375, 1
1.5175861875, 0
1.5175993125, 1
1.517612625, 0
1.51762575, 1
1.517639, 0
1.517652125, 1
1.5176654375, 0
1.5176785625, 1
1.5176918125, 0
1.517705, 1
1.51771825, 0
1.517731375, 1
1.517744625, 0
1.5177578125, 1
1.5177710625, 0
1.5177841875, 1
1.5177975, 0
1.517810625, 1
1.517823875, 0
1.517837, 1
1.5178503125, 0
1.5178634375, 1
1.5178766875, 0
1.5178898125, 1
1.517903125, 0
1.51791625, 1
1.5179295, 0
1.517942625, 1
1.5179559375, 0
1.5179690625, 1
1.5179823125, 0
1.5179954375, 1
1.51800875, 0
1.518463375, 1
1.5184766875, 0
1.5184898125, 1
1.5185030625, 0
1.5185161875, 1
1.5185295, 0
1.518542625, 1
1.518555875, 0
1.5185690625, 1
1.5185823125, 0
1.5185954375, 1
1.51860875, 0
1.518621875, 1
1.518635125, 0
1.5186483125, 1
1.5186615625, 0
1.5186746875, 1
1.518688, 0
1.518701125, 1
1.518714375, 0
1.5187275, 1
1.5187408125, 0
1.5187539375, 1
1.5187671875, 0
1.5187803125, 1
1.518793625, 0
1.51880675, 1
1.51882, 0
1.5188331875, 1
1.5188464375, 0
1.5188595625, 1
1.518872875, 0
1.520174125, 1
1.520187375, 0
1.5202005, 1
1.5202138125, 0
1.5202269375, 1
1.5202401875, 0
1.5202533125, 1
1.520266625, 0
1.52027975, 1
1.520293, 0
1.520306125, 1
1.5203194375, 0
1.5203325625, 1
1.5203458125, 0
1.5203589375, 1
1.52037225, 0
1.520385375, 1
1.520398625, 0
1.5204118125, 1
1.5204250625, 0
1.5204381875, 1
1.5204515, 0
1.520464625, 1
1.520477875, 0
1.520491, 1
1.5205043125, 0
1.5205174375, 1
1.5205306875, 0
1.520543875, 1
1.520557125, 0
1.52057025, 1
1.5205835625, 0
1.5218849375, 1
1.5218981875, 0
1.5219113125, 1
1.521924625, 0
1.52193775, 1
1.521951, 0
1.521964125, 1
1.5219774375, 0
1.5219905625, 1
1.5220038125, 0
1.5220169375, 1
1.52203025, 0
1.522043375, 1
1.522056625, 0
1.52206975, 1
1.5220830625, 0
1.5220961875, 1
1.5221094375, 0
1.522122625, 1
1.522135875, 0
1.522149, 1
1.5221623125, 0
1.5221754375, 1
1.5221886875, 0
1.5222018125, 1
1.522215125, 0
1.52222825, 1
1.5222415, 0
1.5222546875, 1
1.5222679375, 0
1.5222810625, 1
1.522294375, 0
1.52359575, 1
1.523609, 0
1.5236221875, 1
1.5236354375, 0
1.5236485625, 1
1.523661875, 0
1.523675, 1
1.52368825, 0
1.523701375, 1
1.5237146875, 0
1.5237278125, 1
1.5237410625, 0
1.52375425, 1
1.5237675, 0
1.523780625, 1
1.5237939375, 0
1.5238070625, 1
1.5238203125, 0
1.5238334375, 1
1.52384675, 0
1.523859875, 1
1.523873125, 0
1.52388625, 1
1.5238995625, 0
1.5239126875, 1
1.5239259375, 0
1.5239390625, 1
1.523952375, 0
1.5239655, 1
1.52397875, 0
1.5239919375, 1
1.5240051875, 0
1.5253065, 1
1.52531975, 0
1.5253329375, 1
1.5253461875, 0
1.5253593125, 1
1.5253725625, 0
1.52538575, 1
1.525399, 0
1.525412125, 1
1.5254254375, 0
1.5254385625, 1
1.5254518125, 0
1.5254649375, 1
1.52547825, 0
1.525491375, 1
1.525504625, 0
1.52551775, 1
1.5255310625, 0
1.5255441875, 1
1.5255574375, 0
1.5255705625, 1
1.525583875, 0
1.525597, 1
1.52561025, 0
1.525623375, 1
1.5256366875, 0
1.5256498125, 1
1.5256630625, 0
1.5256761875, 1
1.5256895, 0
1.525702625, 1
1.525715875, 0
1.5270171875, 1
1.5270305, 0
1.527043625, 1
1.527056875, 0
1.5270700625, 1
1.5270833125, 0
1.5270964375, 1
1.52710975, 0
1.527122875, 1
1.527136125, 0
1.52714925, 1
1.5271625625, 0
1.5271756875, 1
1.5271889375, 0
1.5272020625, 1
1.527215375, 0
1.5272285, 1
1.52724175, 0
1.5272549375, 1
1.5272681875, 0
1.5272813125, 1
1.527294625, 0
1.52730775, 1
1.527321, 0
1.527334125, 1
1.5273474375, 0
1.5273605625, 1
1.5273738125, 0
1.527387, 1
1.52740025, 0
1.527413375, 1
1.5274266875, 0
1.528726125, 1
1.528739375, 0
1.5287525, 1
1.5287658125, 0
1.5287789375, 1
1.5287921875, 0
1.5288053125, 1
1.528818625, 0
1.52883175, 1
1.528845, 0
1.528858125, 1
1.5288714375, 0
1.5288845625, 1
1.5288978125, 0
1.5289109375, 1
1.52892425, 0
1.528937375, 1
1.528950625, 0
1.52896375, 1
1.5289770625, 0
1.5289901875, 1
1.5290034375, 0
1.529016625, 1
1.529029875, 0
1.529043, 1
1.5290563125, 0
1.5290694375, 1
1.5290826875, 0
1.5290958125, 1
1.529109125, 0
1.52912225, 1
1.5291355, 0
1.529148625, 1
1.5291619375, 0
1.5291750625, 1
1.5291883125, 0
1.5292015, 1
1.52921475, 0
1.529227875, 1
1.5292411875, 0
1.5292543125, 1
1.5292675625, 0
1.5292806875, 1
1.529294, 0
1.529307125, 1
1.529320375, 0
1.5293335, 1
1.5293468125, 0
1.5293599375, 1
1.5293731875, 0
1.5293863125, 1
1.529399625, 0
1.52941275, 1
1.5294260625, 0
1.5294391875, 1
1.5294524375, 0
1.5294655625, 1
1.529478875, 0
1.529492, 1
1.52950525, 0
1.5295184375, 1
1.5295316875, 0
1.5295448125, 1
1.529558125, 0
1.52957125, 1
1.5295845, 0
1.5295976875, 1
1.5296109375, 0
1.5296240625, 1
1.529637375, 0
1.5296505, 1
1.52966375, 0
1.529676875, 1
1.5296901875, 0
1.5297033125, 1
1.529716625, 0
1.52972975, 1
1.529743, 0
1.529756125, 1
1.5297694375, 0
1.5297825625, 1
1.5297958125, 0
1.5298089375, 1
1.52982225, 0
1.529835375, 1
1.529848625, 0
1.52986175, 1
1.5298750625, 0
1.5298881875, 1
1.5299015, 0
1.529914625, 1
1.529927875, 0
1.529941, 1
1.5299543125, 0
1.5299674375, 1
1.5299806875, 0
1.5371515, 1
1.5371648125, 0
1.5371779375, 1
1.5371911875, 0
1.537204375, 1
1.537217625, 0
1.53723075, 1
1.5372440625, 0
1.5372571875, 1
1.5372704375, 0
1.5372835625, 1
1.537296875, 0
1.53731, 1
1.53732325, 0
1.537336375, 1
1.5373496875, 0
1.5373628125, 1
1.5373760625, 0
1.53738925, 1
1.5374025, 0
1.537415625, 1
1.5374289375, 0
1.5374420625, 1
1.5374553125, 0
1.5374684375, 1
1.53748175, 0
1.537494875, 1
1.537508125, 0
1.5375213125, 1
1.5375345625, 0
1.5375476875, 1
1.537561, 0
1.537574125, 1
1.537587375, 0
1.5376005, 1
1.5376138125, 0
1.5376269375, 1
1.53764025, 0
1.537653375, 1
1.537666625, 0
1.53767975, 1
1.5376930625, 0
1.5377061875, 1
1.5377194375, 0
1.537732625, 1
1.537745875, 0
1.537759, 1
1.5377723125, 0
1.5377854375, 1
1.5377986875, 0
1.5378118125, 1
1.537825125, 0
1.53783825, 1
1.5378515, 0
1.537864625, 1
1.5378779375, 0
1.5378910625, 1
1.5379043125, 0
1.5379175, 1
1.53793075, 0
1.537943875, 1
1.5379571875, 0
1.5379703125, 1
1.5379835625, 0
1.5379966875, 1
1.53801, 0
1.538023125, 1
1.538036375, 0
1.5380495, 1
1.5380628125, 0
1.5380759375, 1
1.5380891875, 0
1.5381023125, 1
1.538115625, 0
1.53812875, 1
1.538142, 0
1.5381551875, 1
1.5381684375, 0
1.5381815625, 1
1.538194875, 0
1.538208, 1
1.53822125, 0
1.538234375, 1
1.5382476875, 0
1.5382608125, 1
1.5382740625, 0
1.5382871875, 1
1.5383005, 0
1.538313625, 1
1.538326875, 0
1.53834, 1
1.5383533125, 0
1.5383664375, 1
1.5383796875, 0
1.538392875, 1
1.538406125, 0
1.53884975, 1
1.538863, 0
1.5388761875, 1
1.5388894375, 0
1.5389025625, 1
1.538915875, 0
1.538929, 1
1.53894225, 0
1.538955375, 1
1.5389686875, 0
1.5389818125, 1
1.5389950625, 0
1.5390081875, 1
1.5390215, 0
1.539034625, 1
1.539047875, 0
1.5390610625, 1
1.5390743125, 0
1.5390874375, 1
1.53910075, 0
1.539113875, 1
1.539127125, 0
1.53914025, 1
1.5391535625, 0
1.5391666875, 1
1.5391799375, 0
1.539193125, 1
1.539206375, 0
1.5392195, 1
1.5392328125, 0
1.5392459375, 1
1.5392591875, 0
1.5392723125, 1
1.539285625, 0
1.53929875, 1
1.539312, 0
1.5393251875, 1
1.5393384375, 0
1.5393515625, 1
1.539364875, 0
1.539378, 1
1.53939125, 0
1.539404375, 1
1.5394176875, 0
1.5394308125, 1
1.539444125, 0
1.53945725, 1
1.5394705, 0
1.539483625, 1
1.5394969375, 0
1.5395100625, 1
1.5395233125, 0
1.5395365, 1
1.53954975, 0
1.539562875, 1
1.5395761875, 0
1.5395893125, 1
1.5396025625, 0
1.5396156875, 1
1.539629, 0
1.539642125, 1
1.539655375, 0
1.5396685, 1
1.5396818125, 0
1.5396949375, 1
1.5397081875, 0
1.539721375, 1
1.539734625, 0
1.53974775, 1
1.5397610625, 0
1.5397741875, 1
1.5397874375, 0
1.5398005625, 1
1.539813875, 0
1.539827, 1
1.53984025, 0
1.539853375, 1
1.5398666875, 0
1.5398798125, 1
1.539893125, 0
1.53990625, 1
1.5399195, 0
1.539932625, 1
1.5399459375, 0
1.5399590625, 1
1.5399723125, 0
1.5399855, 1
1.53999875, 0
1.540011875, 1
1.5400251875, 0
1.5400383125, 1
1.5400515625, 0
1.54006475, 1
1.540078, 0
1.540091125, 1
1.5401044375, 0
1.540548, 1
1.5405613125, 0
1.5405744375, 1
1.54058775, 0
1.540600875, 1
1.540614125, 0
1.5406273125, 1
1.5406405625, 0
1.5406536875, 1
1.540667, 0
1.540680125, 1
1.540693375, 0
1.5407065625, 1
1.5407198125, 0
1.5407329375, 1
1.54074625, 0
1.540759375, 1
1.540772625, 0
1.5407858125, 1
1.5407990625, 0
1.5408121875, 1
1.5408255, 0
1.540838625, 1
1.5408519375, 0
1.5408650625, 1
1.5408783125, 0
1.5408914375, 1
1.54090475, 0
1.540917875, 1
1.5409311875, 0
1.5409443125, 1
1.5409575625, 0
1.54225, 1
1.5422633125, 0
1.5422764375, 1
1.5422896875, 0
1.5423028125, 1
1.542316125, 0
1.54232925, 1
1.5423425, 0
1.542355625, 1
1.5423689375, 0
1.5423820625, 1
1.5423953125, 0
1.5424084375, 1
1.54242175, 0
1.542434875, 1
1.542448125, 0
1.5424613125, 1
1.5424745625, 0
1.5424876875, 1
1.5425009375, 0
1.542514125, 1
1.542527375, 0
1.5425405, 1
1.5425538125, 0
1.5425669375, 1
1.5425801875, 0
1.5425933125, 1
1.542606625, 0
1.54261975, 1
1.542633, 0
1.542646125, 1
1.5426594375, 0
1.5426725625, 1
1.5426858125, 0
1.5426989375, 1
1.54271225, 0
1.542725375, 1
1.542738625, 0
1.5427518125, 1
1.5427650625, 0
1.5427781875, 1
1.5427915, 0
1.542804625, 1
1.542817875, 0
1.542831, 1
1.5428443125, 0
1.5428574375, 1
1.5428706875, 0
1.5428838125, 1
1.542897125, 0
1.54291025, 1
1.5429235, 0
1.542936625, 1
1.5429499375, 0
1.5429630625, 1
1.542976375, 0
1.5429895, 1
1.54300275, 0
1.543015875, 1
1.5430291875, 0
1.5430423125, 1
1.5430555625, 0
1.5430686875, 1
1.543082, 0
1.543095125, 1
1.5431084375, 0
1.5431215625, 1
1.5431348125, 0
1.5431479375, 1
1.54316125, 0
1.543174375, 1
1.543187625, 0
1.5432008125, 1
1.5432140625, 0
1.5432271875, 1
1.5432405, 0
1.543253625, 1
1.543266875, 0
1.54328, 1
1.5432933125, 0
1.5433064375, 1
1.54331975, 0
1.543332875, 1
1.543346125, 0
1.54335925, 1
1.5433725625, 0
1.5433856875, 1
1.5433989375, 0
1.5434120625, 1
1.543425375, 0
1.5434385, 1
1.5434518125, 0
1.5434649375, 1
1.5434781875, 0
1.5434913125, 1
1.543504625, 0
1.54395125, 1
1.5439645625, 0
1.5439776875, 1
1.5439909375, 0
1.5440040625, 1
1.544017375, 0
1.5440305, 1
1.54404375, 0
1.544056875, 1
1.5440701875, 0
1.5440833125, 1
1.5440965625, 0
1.54410975, 1
1.544123, 0
1.544136125, 1
1.5441494375, 0
1.5441625625, 1
1.5441758125, 0
1.5441889375, 1
1.54420225, 0
1.544215375, 1
1.5442286875, 0
1.5442418125, 1
1.5442550625, 0
1.5442681875, 1
1.5442815, 0
1.544294625, 1
1.5443079375, 0
1.5443210625, 1
1.5443343125, 0
1.5443474375, 1
1.54436075, 0
1.544373875, 1
1.5443871875, 0
1.5444003125, 1
1.5444135625, 0
1.54442675, 1
1.54444, 0
1.544453125, 1
1.5444664375, 0
1.5444795625, 1
1.5444928125, 0
1.544506, 1
1.54451925, 0
1.544532375, 1
1.5445456875, 0
1.5445588125, 1
1.5445720625, 0
1.54458525, 1
1.5445985, 0
1.544611625, 1
1.5446249375, 0
1.5446380625, 1
1.5446513125, 0
1.5446645, 1
1.54467775, 0
1.544690875, 1
1.5447041875, 0
1.5447173125, 1
1.5447305625, 0
1.5447436875, 1
1.544757, 0
1.544770125, 1
1.544783375, 0
1.5447965625, 1
1.5448098125, 0
1.5448229375, 1
1.54483625, 0
1.544849375, 1
1.544862625, 0
1.54487575, 1
1.5448890625, 0
1.5449021875, 1
1.5449154375, 0
1.544928625, 1
1.544941875, 0
1.544955, 1
1.5449683125, 0
1.5449814375, 1
1.5449946875, 0
1.5450078125, 1
1.545021125, 0
1.54503425, 1
1.5450475, 0
1.545060625, 1
1.5450739375, 0
1.5450870625, 1
1.545100375, 0
1.5451135, 1
1.54512675, 0
1.545139875, 1
1.5451531875, 0
1.5451663125, 1
1.545179625, 0
1.54519275, 1
1.545206, 0
1.54566075, 1
1.545674, 0
1.545687125, 1
1.5457004375, 0
1.5457135625, 1
1.545726875, 0
1.54574, 1
1.54575325, 0
1.5457664375, 1
1.5457796875, 0
1.5457928125, 1
1.545806125, 0
1.54581925, 1
1.5458325625, 0
1.5458456875, 1
1.5458589375, 0
1.545872125, 1
1.545885375, 0
1.5458985, 1
1.5459118125, 0
1.5459249375, 1
1.54593825, 0
1.545951375, 1
1.545964625, 0
1.5459778125, 1
1.5459910625, 0
1.5460041875, 1
1.5460175, 0
1.546030625, 1
1.5460439375, 0
1.5460570625, 1
1.5460703125, 0
1.5473719375, 1
1.54738525, 0
1.547398375, 1
1.547411625, 0
1.54742475, 1
1.5474380625, 0
1.5474511875, 1
1.5474644375, 0
1.547477625, 1
1.547490875, 0
1.547504, 1
1.5475173125, 0
1.5475304375, 1
1.5475436875, 0
1.5475568125, 1
1.547570125, 0
1.54758325, 1
1.5475965625, 0
1.5476096875, 1
1.5476229375, 0
1.5476360625, 1
1.547649375, 0
1.5476625, 1
1.54767575, 0
1.5476889375, 1
1.5477021875, 0
1.5477153125, 1
1.547728625, 0
1.54774175, 1
1.547755, 0
1.5477681875, 1
1.5477814375, 0
1.5490829375, 1
1.5490961875, 0
1.5491093125, 1
1.549122625, 0
1.54913575, 1
1.549149, 0
1.549162125, 1
1.5491754375, 0
1.5491885625, 1
1.5492018125, 0
1.549215, 1
1.54922825, 0
1.549241375, 1
1.5492546875, 0
1.5492678125, 1
1.5492810625, 0
1.5492941875, 1
1.5493075, 0
1.549320625, 1
1.549333875, 0
1.549347, 1
1.5493603125, 0
1.5493734375, 1
1.54938675, 0
1.549399875, 1
1.549413125, 0
1.54942625, 1
1.5494395625, 0
1.5494526875, 1
1.5494659375, 0
1.549479125, 1
1.549492375, 0
1.55079375, 1
1.5508070625, 0
1.5508201875, 1
1.5508334375, 0
1.550846625, 1
1.550859875, 0
1.550873, 1
1.5508863125, 0
1.5508994375, 1
1.5509126875, 0
1.5509258125, 1
1.550939125, 0
1.55095225, 1
1.5509655, 0
1.550978625, 1
1.5509919375, 0
1.5510050625, 1
1.5510183125, 0
1.5510314375, 1
1.55104475, 0
1.551057875, 1
1.551071125, 0
1.5510843125, 1
1.5510975625, 0
1.5511106875, 1
1.5511239375, 0
1.551137125, 1
1.551150375, 0
1.5511635, 1
1.5511768125, 0
1.5511899375, 1
1.5512031875, 0
1.5525044375, 1
1.5525176875, 0
1.5525308125, 1
1.552544125, 0
1.55255725, 1
1.5525705, 0
1.552583625, 1
1.5525969375, 0
1.5526100625, 1
1.5526233125, 0
1.5526364375, 1
1.55264975, 0
1.552662875, 1
1.552676125, 0
1.55268925, 1
1.5527025625, 0
1.5527156875, 1
1.5527289375, 0
1.5527420625, 1
1.552755375, 0
1.5527685, 1
1.55278175, 0
1.5527949375, 1
1.5528081875, 0
1.5528213125, 1
1.552834625, 0
1.55284775, 1
1.552861, 0
1.552874125, 1
1.5528874375, 0
1.5529005625, 1
1.5529138125, 0
1.5542151875, 1
1.5542284375, 0
1.5542415625, 1
1.554254875, 0
1.554268, 1
1.55428125, 0
1.5542944375, 1
1.5543076875, 0
1.5543208125, 1
1.554334125, 0
1.55434725, 1
1.5543605, 0
1.554373625, 1
1.5543869375, 0
1.5544000625, 1
1.5544133125, 0
1.5544265, 1
1.55443975, 0
1.554452875, 1
1.5544661875, 0
1.5544793125, 1
1.5544925625, 0
1.5545056875, 1
1.554519, 0
1.554532125, 1
1.554545375, 0
1.5545585625, 1
1.5545718125, 0
1.5545849375, 1
1.55459825, 0
1.554611375, 1
1.554624625, 0
1.5559239375, 1
1.55593725, 0
1.555950375, 1
1.555963625, 0
1.55597675, 1
1.5559900625, 0
1.5560031875, 1
1.5560164375, 0
1.556029625, 1
1.556042875, 0
1.556056, 1
1.55606925, 0
1.5560824375, 1
1.5560956875, 0
1.5561088125, 1
1.5561220625, 0
1.55613525, 1
1.5561485, 0
1.556161625, 1
1.556174875, 0
1.556188, 1
1.5562013125, 0
1.5562144375, 1
1.5562276875, 0
1.5562408125, 1
1.556254125, 0
1.55626725, 1
1.5562805, 0
1.556293625, 1
1.5563069375, 0
1.5563200625, 1
1.5563333125, 0
1.5563464375, 1
1.55635975, 0
1.556372875, 1
1.556386125, 0
1.55639925, 1
1.5564125625, 0
1.5564256875, 1
1.5564389375, 0
1.5564520625, 1
1.556465375, 0
1.5564785, 1
1.55649175, 0
1.5565049375, 1
1.5565181875, 0
1.5565313125, 1
1.556544625, 0
1.55655775, 1
1.556571, 0
1.556584125, 1
1.5565974375, 0
1.5566105625, 1
1.5566238125, 0
1.5566369375, 1
1.55665025, 0
1.556663375, 1
1.556676625, 0
1.5566898125, 1
1.5567030625, 0
1.5567161875, 1
1.5567294375, 0
1.556742625, 1
1.556755875, 0
1.556769, 1
1.55678225, 0
1.5567954375, 1
1.5568086875, 0
1.5568218125, 1
1.5568350625, 0
1.55684825, 1
1.5568615, 0
1.556874625, 1
1.556887875, 0
1.5569010625, 1
1.5569143125, 0
1.5569274375, 1
1.5569406875, 0
1.556953875, 1
1.556967125, 0
1.55698025, 1
1.5569935, 0
1.557006625, 1
1.5570199375, 0
1.5570330625, 1
1.5570463125, 0
1.5570595, 1
1.55707275, 0
1.557085875, 1
1.557099125, 0
1.5571123125, 1
1.5571255625, 0
1.5571386875, 1
1.5571519375, 0
1.557165125, 1
1.557178375, 0
1.5643336875, 1
1.5643469375, 0
1.5643600625, 1
1.564373375, 0
1.5643865, 1
1.56439975, 0
1.564412875, 1
1.5644261875, 0
1.5644393125, 1
1.5644525625, 0
1.5644656875, 1
1.564479, 0
1.564492125, 1
1.564505375, 0
1.5645185, 1
1.5645318125, 0
1.5645449375, 1
1.5645581875, 0
1.5645713125, 1
1.564584625, 0
1.56459775, 1
1.564611, 0
1.5646241875, 1
1.5646374375, 0
1.5646505625, 1
1.5646638125, 0
1.564677, 1
1.56469025, 0
1.564703375, 1
1.5647166875, 0
1.5647298125, 1
1.5647430625, 0
1.5647561875, 1
1.5647695, 0
1.564782625, 1
1.564795875, 0
1.564809, 1
1.5648223125, 0
1.5648354375, 1
1.5648486875, 0
1.5648618125, 1
1.564875125, 0
1.56488825, 1
1.5649015, 0
1.564914625, 1
1.5649279375, 0
1.5649410625, 1
1.5649543125, 0
1.5649674375, 1
1.56498075, 0
1.564993875, 1
1.565007125, 0
1.5650203125, 1
1.5650335625, 0
1.5650466875, 1
1.5650599375, 0
1.565073125, 1
1.565086375, 0
1.5650995, 1
1.56511275, 0
1.5651259375, 1
1.5651391875, 0
1.5651523125, 1
1.565165625, 0
1.56517875, 1
1.565192, 0
1.565205125, 1
1.5652184375, 0
1.5652315625, 1
1.5652448125, 0
1.5652579375, 1
1.56527125, 0
1.565284375, 1
1.565297625, 0
1.56531075, 1
1.5653240625, 0
1.5653371875, 1
1.5653504375, 0
1.565363625, 1
1.565376875, 0
1.56539, 1
1.5654033125, 0
1.5654164375, 1
1.5654296875, 0
1.5654428125, 1
1.565456125, 0
1.56546925, 1
1.5654825, 0
1.565495625, 1
1.5655089375, 0
1.5655220625, 1
1.5655353125, 0
1.5655484375, 1
1.56556175, 0
1.565574875, 1
1.565588125, 0
1.56603175, 1
1.566045, 0
1.566058125, 1
1.5660714375, 0
1.5660845625, 1
1.5660978125, 0
1.566111, 1
1.56612425, 0
1.566137375, 1
1.5661506875, 0
1.5661638125, 1
1.5661770625, 0
1.5661901875, 1
1.5662035, 0
1.566216625, 1
1.566229875, 0
1.566243, 1
1.5662563125, 0
1.5662694375, 1
1.5662826875, 0
1.566295875, 1
1.566309125, 0
1.56632225, 1
1.5663355625, 0
1.5663486875, 1
1.5663619375, 0
1.5663750625, 1
1.566388375, 0
1.5664015, 1
1.56641475, 0
1.566427875, 1
1.5664411875, 0
1.5664543125, 1
1.5664675625, 0
1.5664806875, 1
1.566494, 0
1.566507125, 1
1.566520375, 0
1.5665335, 1
1.5665468125, 0
1.5665599375, 1
1.56657325, 0
1.566586375, 1
1.566599625, 0
1.56661275, 1
1.5666260625, 0
1.5666391875, 1
1.5666524375, 0
1.5666655625, 1
1.566678875, 0
1.566692, 1
1.56670525, 0
1.566718375, 1
1.5667316875, 0
1.5667448125, 1
1.5667580625, 0
1.56677125, 1
1.5667845, 0
1.566797625, 1
1.5668109375, 0
1.5668240625, 1
1.5668373125, 0
1.5668504375, 1
1.56686375, 0
1.566876875, 1
1.566890125, 0
1.5669033125, 1
1.5669165625, 0
1.5669296875, 1
1.566943, 0
1.566956125, 1
1.566969375, 0
1.5669825, 1
1.5669958125, 0
1.5670089375, 1
1.5670221875, 0
1.5670353125, 1
1.567048625, 0
1.56706175, 1
1.567075, 0
1.567088125, 1
1.5671014375, 0
1.5671145625, 1
1.567127875, 0
1.567141, 1
1.56715425, 0
1.567167375, 1
1.5671806875, 0
1.5671938125, 1
1.5672070625, 0
1.56722025, 1
1.5672335, 0
1.567246625, 1
1.5672599375, 0
1.5672730625, 1
1.5672863125, 0
1.5677299375, 1
1.5677431875, 0
1.5677563125, 1
1.567769625, 0
1.56778275, 1
1.567796, 0
1.567809125, 1
1.5678224375, 0
1.5678355625, 1
1.5678488125, 0
1.567862, 1
1.56787525, 0
1.567888375, 1
1.5679016875, 0
1.5679148125, 1
1.5679280625, 0
1.56794125, 1
1.5679545, 0
1.567967625, 1
1.5679809375, 0
1.5679940625, 1
1.5680073125, 0
1.5680204375, 1
1.56803375, 0
1.568046875, 1
1.568060125, 0
1.5680733125, 1
1.5680865625, 0
1.5680996875, 1
1.568113, 0
1.568126125, 1
1.568139375, 0
1.5694315625, 1
1.5694448125, 0
1.5694579375, 1
1.5694711875, 0
1.569484375, 1
1.569497625, 0
1.56951075, 1
1.5695240625, 0
1.5695371875, 1
1.5695504375, 0
1.5695635625, 1
1.569576875, 0
1.56959, 1
1.56960325, 0
1.569616375, 1
1.5696296875, 0
1.5696428125, 1
1.5696560625, 0
1.5696691875, 1
1.5696825, 0
1.569695625, 1
1.569708875, 0
1.569722, 1
1.5697353125, 0
1.5697484375, 1
1.56976175, 0
1.569774875, 1
1.569788125, 0
1.56980125, 1
1.5698145625, 0
1.5698276875, 1
1.5698409375, 0
1.5698540625, 1
1.569867375, 0
1.5698805, 1
1.56989375, 0
1.569906875, 1
1.5699201875, 0
1.5699333125, 1
1.5699465625, 0
1.5699596875, 1
1.569973, 0
1.569986125, 1
1.569999375, 0
1.5700125, 1
1.5700258125, 0
1.5700389375, 1
1.5700521875, 0
1.570065375, 1
1.570078625, 0
1.57009175, 1
1.570105, 0
1.5701181875, 1
1.5701314375, 0
